  0.21260178E+01 -0.12973390E+02
  0.21430259E+01 -0.13007611E+02
  0.21600340E+01 -0.13040263E+02
  0.21770422E+01 -0.13071306E+02
  0.21940503E+01 -0.13100718E+02
  0.22110585E+01 -0.13128493E+02
  0.22280666E+01 -0.13154641E+02
  0.22450747E+01 -0.13179188E+02
  0.22620829E+01 -0.13202177E+02
  0.22790910E+01 -0.13223660E+02
  0.22960991E+01 -0.13243697E+02
  0.23131073E+01 -0.13262352E+02
  0.23301154E+01 -0.13279689E+02
  0.23471236E+01 -0.13295767E+02
  0.23641317E+01 -0.13310635E+02
  0.23811398E+01 -0.13324331E+02
  0.23981480E+01 -0.13336880E+02
  0.24151561E+01 -0.13348288E+02
  0.24321642E+01 -0.13358549E+02
  0.24491724E+01 -0.13367641E+02
  0.24661805E+01 -0.13375530E+02
  0.24831887E+01 -0.13382172E+02
  0.25001968E+01 -0.13387515E+02
  0.25172049E+01 -0.13391506E+02
  0.25342131E+01 -0.13394092E+02
  0.25512212E+01 -0.13395223E+02
  0.25681518E+01 -0.13409646E+02
  0.25850824E+01 -0.13451569E+02
  0.26020130E+01 -0.13515087E+02
  0.26189437E+01 -0.13593903E+02
  0.26358743E+01 -0.13682982E+02
  0.26528049E+01 -0.13778768E+02
  0.26697355E+01 -0.13878867E+02
  0.26866661E+01 -0.13981672E+02
  0.27035967E+01 -0.14086093E+02
  0.27205273E+01 -0.14191377E+02
  0.27374580E+01 -0.14296994E+02
  0.27543886E+01 -0.14402564E+02
  0.27713192E+01 -0.14507812E+02
  0.27882498E+01 -0.14612535E+02
  0.28051804E+01 -0.14716584E+02
  0.28221110E+01 -0.14819844E+02
  0.28390416E+01 -0.14922228E+02
  0.28559722E+01 -0.15023664E+02
  0.28729029E+01 -0.15124091E+02
  0.28898335E+01 -0.15223454E+02
  0.29067641E+01 -0.15321707E+02
  0.29236947E+01 -0.15418803E+02
  0.29406253E+01 -0.15514706E+02
  0.29575559E+01 -0.15609384E+02
  0.29744865E+01 -0.15702815E+02
  0.29914171E+01 -0.15794983E+02
  0.30083478E+01 -0.15885883E+02
  0.30252784E+01 -0.15975514E+02
  0.30422090E+01 -0.16063879E+02
  0.30591396E+01 -0.16150978E+02
  0.30760702E+01 -0.16236803E+02
  0.30930008E+01 -0.16321336E+02
  0.31099314E+01 -0.16404544E+02
  0.31268620E+01 -0.16486378E+02
  0.31437927E+01 -0.16566779E+02
  0.31607233E+01 -0.16645677E+02
  0.31776539E+01 -0.16723002E+02
  0.31945845E+01 -0.16798694E+02
  0.32115151E+01 -0.16872706E+02
  0.32284457E+01 -0.16945016E+02
  0.32453763E+01 -0.17015628E+02
  0.32623070E+01 -0.17084575E+02
  0.32792376E+01 -0.17151910E+02
  0.32961682E+01 -0.17217708E+02
  0.33130988E+01 -0.17282047E+02
  0.33300294E+01 -0.17345006E+02
  0.33469600E+01 -0.17406651E+02
  0.33638906E+01 -0.17467029E+02
  0.33808212E+01 -0.17526166E+02
  0.33977519E+01 -0.17584062E+02
  0.34146825E+01 -0.17640695E+02
  0.34316131E+01 -0.17696024E+02
  0.34485437E+01 -0.17749993E+02
  0.34654743E+01 -0.17802539E+02
  0.34824049E+01 -0.17853596E+02
  0.34993355E+01 -0.17903101E+02
  0.35162661E+01 -0.17951001E+02
  0.35331968E+01 -0.17997251E+02
  0.35501274E+01 -0.18041825E+02
  0.35670580E+01 -0.18084708E+02
  0.35839886E+01 -0.18125902E+02
  0.36009192E+01 -0.18165426E+02
  0.36178498E+01 -0.18203307E+02
  0.36347804E+01 -0.18239585E+02
  0.36517110E+01 -0.18274303E+02
  0.36686417E+01 -0.18307506E+02
  0.36855723E+01 -0.18339236E+02
  0.37025029E+01 -0.18369528E+02
